transaction_unique_id,seller_company_name,customer_company_name,ferc_tariff_reference,contract_service_agreement,transaction_unique_identifier,transaction_begin_date,transaction_end_date,trade_date,exchange_brokerage_service,type_of_rate,time_zone,point_of_delivery_balancing_authority,point_of_delivery_specific_location,class_name,term_name,increment_name,increment_peaking_name,product_name,transaction_quantity,price,rate_units,standardized_quantity,standardized_price,total_transmission_charge,total_transaction_charge
T33358146,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T94,2020-01-01T07:50:00,2020-01-01T07:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4,24.87,$/MWH,,,0,9.95
T33358147,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T95,2020-01-01T07:55:00,2020-01-01T08:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.375,11.42,$/MWH,,,0,4.28
T33358148,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T96,2020-01-01T08:00:00,2020-01-01T08:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.3417,13.53,$/MWH,,,0,4.62
T33358149,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T97,2020-01-01T08:05:00,2020-01-01T08:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.35,13.61,$/MWH,,,0,4.76
T33358150,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T98,2020-01-01T08:10:00,2020-01-01T08:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.3833,13.63,$/MWH,,,0,5.22
T33358151,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T99,2020-01-01T08:15:00,2020-01-01T08:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.3917,13.63,$/MWH,,,0,5.34
T33358152,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T100,2020-01-01T08:20:00,2020-01-01T08:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4,13.63,$/MWH,,,0,5.45
T33358153,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T101,2020-01-01T08:25:00,2020-01-01T08:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4083,11.66,$/MWH,,,0,4.76
T33358154,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T102,2020-01-01T08:30:00,2020-01-01T08:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,6.77,$/MWH,,,0,2.82
T33358155,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T103,2020-01-01T08:35:00,2020-01-01T08:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,7.8,$/MWH,,,0,3.25
T33358156,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T104,2020-01-01T08:40:00,2020-01-01T08:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,8.52,$/MWH,,,0,3.55
T33358157,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T105,2020-01-01T08:45:00,2020-01-01T08:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,7.63,$/MWH,,,0,3.18
T33358158,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T106,2020-01-01T08:50:00,2020-01-01T08:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,6.85,$/MWH,,,0,2.85
T33358159,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T107,2020-01-01T08:55:00,2020-01-01T09:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,0.4167,6,$/MWH,,,0,2.5
T33358160,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T108,2020-01-01T09:00:00,2020-01-01T09:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358161,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T109,2020-01-01T09:05:00,2020-01-01T09:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358162,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T110,2020-01-01T09:10:00,2020-01-01T09:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.1333,6,$/MWH,,,0,6.8
T33358163,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T111,2020-01-01T09:15:00,2020-01-01T09:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.1167,6,$/MWH,,,0,6.7
T33358164,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T112,2020-01-01T09:20:00,2020-01-01T09:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.15,6,$/MWH,,,0,6.9
T33358165,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T113,2020-01-01T09:25:00,2020-01-01T09:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.1917,6,$/MWH,,,0,7.15
T33358166,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T114,2020-01-01T09:30:00,2020-01-01T09:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,6,$/MWH,,,0,7.35
T33358167,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T115,2020-01-01T09:35:00,2020-01-01T09:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358168,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T116,2020-01-01T09:40:00,2020-01-01T09:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358169,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T117,2020-01-01T09:45:00,2020-01-01T09:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358170,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T118,2020-01-01T09:50:00,2020-01-01T09:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358171,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T119,2020-01-01T09:55:00,2020-01-01T10:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358172,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T120,2020-01-01T10:00:00,2020-01-01T10:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358173,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T121,2020-01-01T10:05:00,2020-01-01T10:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358174,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T122,2020-01-01T10:10:00,2020-01-01T10:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.175,6,$/MWH,,,0,7.05
T33358175,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T123,2020-01-01T10:15:00,2020-01-01T10:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.15,6,$/MWH,,,0,6.9
T33358176,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T124,2020-01-01T10:20:00,2020-01-01T10:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.1667,6,$/MWH,,,0,7
T33358177,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T125,2020-01-01T10:25:00,2020-01-01T10:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2,6,$/MWH,,,0,7.2
T33358178,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T126,2020-01-01T10:30:00,2020-01-01T10:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,5.35,$/MWH,,,0,6.55
T33358179,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T127,2020-01-01T10:35:00,2020-01-01T10:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358180,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T128,2020-01-01T10:40:00,2020-01-01T10:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358181,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T129,2020-01-01T10:45:00,2020-01-01T10:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358182,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T130,2020-01-01T10:50:00,2020-01-01T10:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358183,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T131,2020-01-01T10:55:00,2020-01-01T11:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358184,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T132,2020-01-01T11:00:00,2020-01-01T11:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358185,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T133,2020-01-01T11:05:00,2020-01-01T11:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358186,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T134,2020-01-01T11:10:00,2020-01-01T11:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358187,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T135,2020-01-01T11:15:00,2020-01-01T11:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358188,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T136,2020-01-01T11:20:00,2020-01-01T11:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358189,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T137,2020-01-01T11:25:00,2020-01-01T11:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,8.04,$/MWH,,,0,9.85
T33358190,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T138,2020-01-01T11:30:00,2020-01-01T11:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,8.03,$/MWH,,,0,9.84
T33358191,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T139,2020-01-01T11:35:00,2020-01-01T11:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2,6,$/MWH,,,0,7.2
T33358192,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T140,2020-01-01T11:40:00,2020-01-01T11:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2,6,$/MWH,,,0,7.2
T33358193,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T141,2020-01-01T11:45:00,2020-01-01T11:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2167,6,$/MWH,,,0,7.3
T33358194,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T142,2020-01-01T11:50:00,2020-01-01T11:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358195,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T143,2020-01-01T11:55:00,2020-01-01T12:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358196,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T144,2020-01-01T12:00:00,2020-01-01T12:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358197,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T145,2020-01-01T12:05:00,2020-01-01T12:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358198,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T146,2020-01-01T12:10:00,2020-01-01T12:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358199,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T147,2020-01-01T12:15:00,2020-01-01T12:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2167,6,$/MWH,,,0,7.3
T33358200,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T148,2020-01-01T12:20:00,2020-01-01T12:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.125,6,$/MWH,,,0,6.75
T33358201,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T149,2020-01-01T12:25:00,2020-01-01T12:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.0417,6,$/MWH,,,0,6.25
T33358202,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T150,2020-01-01T12:30:00,2020-01-01T12:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.0417,6,$/MWH,,,0,6.25
T33358203,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T151,2020-01-01T12:35:00,2020-01-01T12:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.0917,6,$/MWH,,,0,6.55
T33358204,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T152,2020-01-01T12:40:00,2020-01-01T12:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.125,6,$/MWH,,,0,6.75
T33358205,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T153,2020-01-01T12:45:00,2020-01-01T12:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.175,6,$/MWH,,,0,7.05
T33358206,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T154,2020-01-01T12:50:00,2020-01-01T12:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,6,$/MWH,,,0,7.35
T33358207,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T155,2020-01-01T12:55:00,2020-01-01T13:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358208,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T156,2020-01-01T13:00:00,2020-01-01T13:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358209,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T157,2020-01-01T13:05:00,2020-01-01T13:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358210,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T158,2020-01-01T13:10:00,2020-01-01T13:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358211,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T159,2020-01-01T13:15:00,2020-01-01T13:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358212,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T160,2020-01-01T13:20:00,2020-01-01T13:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358213,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T161,2020-01-01T13:25:00,2020-01-01T13:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358214,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T162,2020-01-01T13:30:00,2020-01-01T13:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358215,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T163,2020-01-01T13:35:00,2020-01-01T13:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,6,$/MWH,,,0,7.35
T33358216,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T164,2020-01-01T13:40:00,2020-01-01T13:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.225,6,$/MWH,,,0,7.35
T33358217,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T165,2020-01-01T13:45:00,2020-01-01T13:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358218,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T166,2020-01-01T13:50:00,2020-01-01T13:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358219,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T167,2020-01-01T13:55:00,2020-01-01T14:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358220,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T168,2020-01-01T14:00:00,2020-01-01T14:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.25,6,$/MWH,,,0,7.5
T33358221,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T169,2020-01-01T14:05:00,2020-01-01T14:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358222,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T170,2020-01-01T14:10:00,2020-01-01T14:15:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358223,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T171,2020-01-01T14:15:00,2020-01-01T14:20:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2333,6,$/MWH,,,0,7.4
T33358224,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T172,2020-01-01T14:20:00,2020-01-01T14:25:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358225,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T173,2020-01-01T14:25:00,2020-01-01T14:30:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358226,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T174,2020-01-01T14:30:00,2020-01-01T14:35:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358227,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T175,2020-01-01T14:35:00,2020-01-01T14:40:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358228,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T176,2020-01-01T14:40:00,2020-01-01T14:45:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358229,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T177,2020-01-01T14:45:00,2020-01-01T14:50:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358230,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T178,2020-01-01T14:50:00,2020-01-01T14:55:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358231,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T179,2020-01-01T14:55:00,2020-01-01T15:00:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358232,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T180,2020-01-01T15:00:00,2020-01-01T15:05:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
T33358233,"KCE NY 1, LLC","Galt Power, Inc.",FERC Tariff No. 1,KCENY1,T181,2020-01-01T15:05:00,2020-01-01T15:10:00,2020-01-01,,RTO/ISO,EP,NYIS,24008,N/A,ST,5,OP,REGULATION & FREQUENCY RESPONSE,1.2417,6,$/MWH,,,0,7.45
